"BehaviorSpace results (NetLogo 5.3)"
"BusinessInvestor.nlogo"
"vary-vision"
"02/18/2016 02:20:55:036 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","5","35161.96165887876"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","5","35155.657928748165"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","6","42062.04333744836"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","4","27529.43881253677"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","6","39345.711889242775"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","6","39823.46455526627"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","7","48011.910142703106"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","7","46169.685423545365"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","5","34582.84105601575"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","7","45270.683188544164"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","8","53938.73338487635"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","8","51568.31027569312"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","6","40652.18056944437"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","8","49839.62352375687"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","7","45754.82985337482"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","9","59077.390951167195"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","9","55405.13331409463"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","9","57462.95745151571"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","8","52348.273086448724"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","10","64031.789586008235"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","10","64162.87979286377"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","10","59032.5427939067"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","11","67911.45385746115"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","11","69118.0094039921"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","9","59968.12503950437"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","12","73138.67437671573"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","11","64985.034620750754"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","12","75214.0776428083"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","10","67276.74999343276"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","13","77013.36643163736"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","12","69108.31242353359"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","13","80795.05399026722"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","11","72253.53624250136"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","14","83397.85602200542"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","12","75875.8432086063"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","14","83696.73197107854"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","15","87534.72117677898"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","13","75124.98837421004"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","15","88843.78755007478"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","16","93381.48073025873"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","14","79562.8257636288"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","13","79368.5395013628"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","16","95608.13187498646"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","17","97053.84659728357"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","15","85400.29942629738"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","14","83686.8005887458"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","18","101256.48496373642"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","15","86655.49966102878"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","16","89695.49800336639"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","19","104790.27844692253"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","16","89925.12553794874"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","17","94251.38497233715"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","20","111778.93878667773"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","17","93481.12479393263"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","17","96896.47293695214"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","18","100046.25028143352"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","21","117891.29531289023"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","18","96723.41208031046"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","19","105579.50821378162"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","18","100233.86929026451"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","19","99644.52772026575"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","20","113205.09391616652"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","19","104225.51039649398"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","20","97945.35634453793"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","21","116254.22664684408"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","22","122509.2364422312"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","21","104258.83487333897"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","20","108902.141250616"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","23","122925.78501676214"
"13","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","24","128751.83499484078"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","21","110872.29158772058"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","22","121422.48187631235"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","0","0"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","23","125812.58856931774"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","22","106107.5318124031"
"14","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","24","126729.1479595608"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","22","110007.83537581861"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","23","111323.66047127686"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","0","0"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","23","110942.25963555709"
"12","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","24","109323.58004784919"
"15","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","24","115983.6138896494"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","1","6930.504344678451"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","0","0"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","1","6691.689254914734"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","2","14190.293600098066"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","0","0"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","1","7215.75989680801"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","3","19482.393470195613"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","2","13378.325895445105"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","4","25816.731283714824"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","2","14178.864790296184"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","3","20273.265699012936"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","3","21162.63527025101"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","4","26982.64575875049"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","1","7268.527689665843"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","4","28542.68309384037"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","5","32158.000365880664"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","2","14518.356380148442"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","5","33079.67322488637"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","6","39168.846952230684"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","3","20682.483636792622"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","6","39047.10154649957"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","7","44618.20326033189"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","5","34004.17154445704"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","4","27446.286113743223"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","7","43767.407821274486"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","6","39442.78824861949"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","8","50256.70754640709"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","8","50735.76739368181"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","5","34277.16704461618"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","7","44064.33404237345"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","8","47571.96160680814"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","9","56436.15754731625"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","9","54889.15634678039"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","6","39654.88028445882"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","9","52380.023271412065"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","10","61153.310396610366"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","7","45775.818041479746"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","10","61230.49366503608"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","11","67340.6040484143"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","8","51344.857465414534"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","11","67422.80150346067"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","10","57421.53703718991"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","12","73914.0887577334"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","12","71012.39228079825"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","9","56517.392643547704"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","11","62365.408455816294"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","13","77194.52683949526"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","13","74275.3547409885"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","12","69816.50045351083"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","10","58910.09333126297"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","13","73621.79873423454"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","14","83438.99321578977"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","11","62615.01265671237"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","14","77169.7142555537"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","15","87500.81450735252"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","12","66336.89144080896"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","15","82385.04788304384"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","16","92052.72348957708"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","14","78330.05690565804"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","13","68767.31485018869"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","16","84465.62382686997"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","17","96237.65843361588"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","17","88843.91609729361"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","15","83272.77115021052"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","14","73652.73309596056"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","18","99161.69468790325"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","18","93666.55150885602"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","16","88340.40543264982"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","15","76023.63511265942"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","19","105220.52738256182"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","17","90445.91870673092"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","19","97317.70107312183"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","16","77392.19800766518"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","20","110525.21741162773"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","20","99103.42641487691"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","17","81043.03498439858"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","21","113473.63190091422"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","18","92850.34688959358"
"16","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","21","103598.31466413138"
"17","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","22","116758.80423561756"
"18","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","18","88350.2339350514"
"19","0.1","""red""","""radius""","0.01","""exp utility""","100","1","25","19","92840.20616265207"
