"BehaviorSpace results (NetLogo 5.3)"
"Flocking.nlogo"
"experiment"
"02/10/2016 23:22:21:473 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-35","35","-35","35"
"[run number]","max-separate-turn","population","max-align-turn","max-cohere-turn","vision","minimum-separation","[step]","count turtles with [any? flockmates]","mean [count flockmates] of turtles","mean [min [distance myself] of other turtles] of turtles","standard-deviation [heading] of turtles"
"9","1.5","300","5","3","3","1","283","294","5.92","1.153212161930944","52.27483501652662"
"10","1.5","300","5","3","3","1","279","300","7.126666666666667","1.0547227171570475","44.478770387087096"
"9","1.5","300","5","3","3","1","284","295","5.806666666666667","1.1402240538900978","54.67330659776373"
"10","1.5","300","5","3","3","1","280","299","6.973333333333334","1.0778243723776981","44.24942990778036"
"9","1.5","300","5","3","3","1","285","296","5.82","1.1365623051016704","51.923567648796606"
"10","1.5","300","5","3","3","1","281","299","6.793333333333333","1.1112464755261207","44.00060820546809"
"9","1.5","300","5","3","3","1","286","296","5.78","1.135475934295491","48.873269268445604"
"10","1.5","300","5","3","3","1","282","299","6.66","1.1429272312831023","40.53795504870469"
"9","1.5","300","5","3","3","1","287","295","5.753333333333333","1.135981882808104","51.57334733294151"
"10","1.5","300","5","3","3","1","283","299","6.626666666666667","1.1394183183117708","40.50323917348569"
"9","1.5","300","5","3","3","1","288","293","5.746666666666667","1.1603268715939303","48.65403445669471"
"10","1.5","300","5","3","3","1","284","299","6.653333333333333","1.1257215314430185","40.4114343076364"
"9","1.5","300","5","3","3","1","289","294","5.626666666666667","1.1723175976256126","48.16231258727584"
"10","1.5","300","5","3","3","1","285","299","6.7","1.1338767949963264","40.43241074328069"
"9","1.5","300","5","3","3","1","290","293","5.6066666666666665","1.1656823305371307","47.93526259016759"
"10","1.5","300","5","3","3","1","286","299","6.793333333333333","1.1507965868109082","40.30886063619457"
"9","1.5","300","5","3","3","1","291","293","5.626666666666667","1.182781516055207","44.950419020512506"
"10","1.5","300","5","3","3","1","287","299","6.713333333333333","1.1521202295311153","47.234675196850986"
"9","1.5","300","5","3","3","1","292","293","5.6","1.207782284924192","44.76320173725867"
"10","1.5","300","5","3","3","1","288","299","6.78","1.150813974007497","53.40382509867829"
"9","1.5","300","5","3","3","1","293","293","5.453333333333333","1.214122853128712","44.649136025610396"
"10","1.5","300","5","3","3","1","289","298","6.84","1.1425331617258156","47.84399444534992"
"9","1.5","300","5","3","3","1","294","292","5.38","1.2204164630281387","41.22789890307667"
"10","1.5","300","5","3","3","1","290","297","6.94","1.1171607500325764","48.014908214061414"
"9","1.5","300","5","3","3","1","295","292","5.34","1.2410680107577183","41.074740626719766"
"10","1.5","300","5","3","3","1","291","297","7.053333333333334","1.0930986306776669","44.707946831544845"
"9","1.5","300","5","3","3","1","296","294","5.306666666666667","1.254349581250208","40.67713697383019"
"10","1.5","300","5","3","3","1","292","297","7.153333333333333","1.0887464279387336","44.67349695903464"
"9","1.5","300","5","3","3","1","297","293","5.326666666666667","1.2653304130997554","36.8576075720477"
"10","1.5","300","5","3","3","1","293","297","7.22","1.0906607908796797","44.776796962011886"
"9","1.5","300","5","3","3","1","298","293","5.46","1.2372652227076264","36.81911838105306"
"10","1.5","300","5","3","3","1","294","297","7.266666666666667","1.0942988984057498","44.71863016819316"
"9","1.5","300","5","3","3","1","299","294","5.626666666666667","1.2298947491363055","36.73364590793406"
"10","1.5","300","5","3","3","1","295","297","7.26","1.1081063301259846","44.81162358441166"
"9","1.5","300","5","3","3","1","300","292","5.6","1.2361673723006261","40.22619862481718"
"10","1.5","300","5","3","3","1","296","297","7.173333333333333","1.1132345384991993","45.03757550123362"
"9","1.5","300","5","3","3","1","301","293","5.553333333333334","1.2328258235061051","40.21697062859581"
"10","1.5","300","5","3","3","1","297","297","7.14","1.1231893841919833","48.46494517212185"
"9","1.5","300","5","3","3","1","302","292","5.52","1.2340322850368683","39.88678380701725"
"10","1.5","300","5","3","3","1","298","297","7.08","1.1255575531656459","45.31377232409308"
"9","1.5","300","5","3","3","1","303","294","5.433333333333334","1.2247319671555847","39.591636512780354"
"10","1.5","300","5","3","3","1","299","297","7.073333333333333","1.1184208651420309","38.251453730227155"
"9","1.5","300","5","3","3","1","304","293","5.386666666666667","1.206848312731689","35.7048892747315"
"10","1.5","300","5","3","3","1","300","297","7.073333333333333","1.1097175669232922","38.18910384020889"
"9","1.5","300","5","3","3","1","305","294","5.526666666666666","1.2065169652164278","35.57125977882592"
"10","1.5","300","5","3","3","1","301","297","7.133333333333334","1.100533107914877","38.41773821852355"
"9","1.5","300","5","3","3","1","306","294","5.58","1.1919436710619447","35.41824705973508"
"10","1.5","300","5","3","3","1","302","297","7.273333333333333","1.1018561195983634","34.470817788928144"
"9","1.5","300","5","3","3","1","307","293","5.666666666666667","1.1869940870900093","35.13339270687954"
"10","1.5","300","5","3","3","1","303","297","7.413333333333333","1.1137757477032189","29.63902127211778"
"9","1.5","300","5","3","3","1","308","293","5.726666666666667","1.1726004735785864","34.958035091936985"
"10","1.5","300","5","3","3","1","304","297","7.493333333333333","1.1224042450928942","29.384414056193325"
"9","1.5","300","5","3","3","1","309","294","5.793333333333333","1.1644319094902478","34.810998919911434"
"10","1.5","300","5","3","3","1","305","297","7.706666666666667","1.1237693631860732","29.28951342558534"
"9","1.5","300","5","3","3","1","310","294","5.76","1.158066504402528","34.913683541006655"
"10","1.5","300","5","3","3","1","306","297","7.966666666666667","1.1204005050497894","29.3132242496856"
"9","1.5","300","5","3","3","1","311","293","5.68","1.159610454276405","34.979234117442594"
"10","1.5","300","5","3","3","1","307","297","8.186666666666667","1.0967139440133435","34.07748797797747"
"9","1.5","300","5","3","3","1","312","292","5.693333333333333","1.1509545383281707","30.444902413729697"
"10","1.5","300","5","3","3","1","308","297","8.366666666666667","1.0568805342026628","33.900934968558964"
"9","1.5","300","5","3","3","1","313","293","5.753333333333333","1.1512771991569406","38.56612246196397"
"10","1.5","300","5","3","3","1","309","297","8.446666666666667","1.0252346330337159","34.11631554302437"
"9","1.5","300","5","3","3","1","314","294","5.746666666666667","1.1546771238150433","34.33395627203311"
"10","1.5","300","5","3","3","1","310","297","8.733333333333333","1.024477022511745","38.64644089411843"
"9","1.5","300","5","3","3","1","315","294","5.773333333333333","1.1789152814631843","29.938632464079188"
"10","1.5","300","5","3","3","1","311","297","8.746666666666666","1.0357469480957127","34.56274606287808"
"9","1.5","300","5","3","3","1","316","294","5.693333333333333","1.2095975001329038","29.502718309110424"
"10","1.5","300","5","3","3","1","312","297","8.613333333333333","1.0491813559884695","34.391745183276605"
"9","1.5","300","5","3","3","1","317","293","5.64","1.2160134943541412","28.99710878979506"
"10","1.5","300","5","3","3","1","313","297","8.46","1.0696790460911756","34.74588931043994"
"9","1.5","300","5","3","3","1","318","293","5.66","1.2313245355131957","28.320757060027862"
"10","1.5","300","5","3","3","1","314","298","8.4","1.1018430124867422","24.07606881657069"
"9","1.5","300","5","3","3","1","319","293","5.706666666666667","1.248684039617918","27.87318053787469"
"10","1.5","300","5","3","3","1","315","298","8.266666666666667","1.0850015697210813","23.98346638181374"
"9","1.5","300","5","3","3","1","320","292","5.7","1.251867985499524","27.471395684655036"
"10","1.5","300","5","3","3","1","316","298","8.113333333333333","1.0903085032981723","23.932942853063793"
"9","1.5","300","5","3","3","1","321","292","5.773333333333333","1.2488368614671652","27.327323426309704"
"10","1.5","300","5","3","3","1","317","298","7.913333333333333","1.1022267760499092","24.075637097708707"
"9","1.5","300","5","3","3","1","322","292","5.86","1.250775286680872","27.183897128866153"
"10","1.5","300","5","3","3","1","318","298","7.8133333333333335","1.0945810632658342","16.1558404450363"
"9","1.5","300","5","3","3","1","323","292","5.933333333333334","1.2435728972293858","26.883141187253035"
"10","1.5","300","5","3","3","1","319","297","7.846666666666667","1.079848338710295","15.762622125658616"
"9","1.5","300","5","3","3","1","324","291","6.02","1.2346195786702365","26.504132417772787"
"10","1.5","300","5","3","3","1","320","297","7.86","1.0578839861897709","15.882383154101618"
"9","1.5","300","5","3","3","1","325","291","6.04","1.2222536245238642","26.203473915863423"
"10","1.5","300","5","3","3","1","321","297","7.84","1.0509416530271058","15.98051589156012"
"9","1.5","300","5","3","3","1","326","292","6.013333333333334","1.221269184489716","25.922319432221496"
"10","1.5","300","5","3","3","1","322","297","7.66","1.0559429576373986","23.999406341572392"
"10","1.5","300","5","3","3","1","323","297","7.626666666666667","1.0774551492191948","23.83995335447608"
"9","1.5","300","5","3","3","1","327","293","6.02","1.214893823834743","25.39811322395913"
"10","1.5","300","5","3","3","1","324","297","7.6466666666666665","1.094774478182327","23.674370487732247"
"9","1.5","300","5","3","3","1","328","293","6.046666666666667","1.2115241850486238","24.971910755782197"
"10","1.5","300","5","3","3","1","325","297","7.64","1.1096049630746934","23.35273727260882"
"9","1.5","300","5","3","3","1","329","293","6.046666666666667","1.2079527354810742","24.909385876209654"
"10","1.5","300","5","3","3","1","326","297","7.7","1.1124145740071554","15.327070768298878"
"9","1.5","300","5","3","3","1","330","293","6.093333333333334","1.1837174112214113","24.564163083814282"
"10","1.5","300","5","3","3","1","327","297","7.746666666666667","1.1000373476648118","15.425258814646284"
"10","1.5","300","5","3","3","1","328","298","7.8","1.0677627494588289","15.294690687968213"
"9","1.5","300","5","3","3","1","331","294","6.18","1.179928798666621","24.557343983803598"
"10","1.5","300","5","3","3","1","329","298","7.753333333333333","1.0408103001584008","15.246664236612416"
"9","1.5","300","5","3","3","1","332","294","6.233333333333333","1.2094139366913992","24.808888979116965"
"10","1.5","300","5","3","3","1","330","298","7.88","1.0312125801418512","15.435476565986324"
"9","1.5","300","5","3","3","1","333","294","6.153333333333333","1.2263380476922956","24.702370423849437"
"10","1.5","300","5","3","3","1","331","298","7.873333333333333","1.0459008204354676","23.46270832769564"
"9","1.5","300","5","3","3","1","334","294","6.2","1.235694243299571","24.610223180915412"
"10","1.5","300","5","3","3","1","332","299","7.9","1.0483956987526377","15.331671056414384"
"9","1.5","300","5","3","3","1","335","294","6.126666666666667","1.2301718714622514","24.280144425992898"
"10","1.5","300","5","3","3","1","333","299","7.98","1.0472237181069715","15.186789488080588"
"9","1.5","300","5","3","3","1","336","294","6.14","1.2171901775972451","24.08315642395912"
"10","1.5","300","5","3","3","1","334","299","8.02","1.057831361309003","15.191775141171593"
"9","1.5","300","5","3","3","1","337","294","6.166666666666667","1.193787295488157","23.641044156040756"
"10","1.5","300","5","3","3","1","335","299","7.96","1.0526179812445977","14.764649586397166"
"9","1.5","300","5","3","3","1","338","294","6.2","1.1884833090950906","23.173552437678214"
"10","1.5","300","5","3","3","1","336","299","8.073333333333334","1.041026252211033","14.63490813743736"
"9","1.5","300","5","3","3","1","339","294","6.26","1.1884769572503782","22.622270046055466"
"10","1.5","300","5","3","3","1","337","299","8.266666666666667","1.0540313409813296","14.760835669259361"
"9","1.5","300","5","3","3","1","340","293","6.333333333333333","1.2085321410220065","22.534246867153534"
"10","1.5","300","5","3","3","1","338","299","8.22","1.0471457023048876","14.45282607075409"
"9","1.5","300","5","3","3","1","341","293","6.44","1.2070200551616956","22.555044772078734"
"10","1.5","300","5","3","3","1","339","299","8.193333333333333","1.039073808366766","14.558059874941895"
"9","1.5","300","5","3","3","1","342","293","6.426666666666667","1.1887925605952228","22.737171527188963"
"10","1.5","300","5","3","3","1","340","299","8.126666666666667","1.0317234670317776","14.75040612484872"
"9","1.5","300","5","3","3","1","343","294","6.3933333333333335","1.1792920816156933","22.707841030961873"
"10","1.5","300","5","3","3","1","341","299","7.953333333333333","1.0444850783530202","14.855877664575974"
"9","1.5","300","5","3","3","1","344","294","6.426666666666667","1.1547260503725434","22.76803321011347"
"10","1.5","300","5","3","3","1","342","299","7.92","1.0483511876607023","15.168724312611529"
"9","1.5","300","5","3","3","1","345","295","6.4","1.1359085782028322","22.75192273922033"
"10","1.5","300","5","3","3","1","343","299","7.82","1.0413382606740327","14.794160364086418"
"9","1.5","300","5","3","3","1","346","296","6.373333333333333","1.1252306569849764","22.590467431647255"
"10","1.5","300","5","3","3","1","344","299","7.88","1.06072171313947","14.559553049663387"
"9","1.5","300","5","3","3","1","347","296","6.36","1.1314843078316383","22.27246975764168"
"10","1.5","300","5","3","3","1","345","299","7.666666666666667","1.0701344096765675","13.994276002142312"
"9","1.5","300","5","3","3","1","348","296","6.346666666666667","1.127909719826062","21.582869118648805"
"10","1.5","300","5","3","3","1","346","299","7.573333333333333","1.056114587007324","13.669613289305317"
"9","1.5","300","5","3","3","1","349","295","6.3","1.1082485512960654","21.329617124024157"
"10","1.5","300","5","3","3","1","347","299","7.56","1.0432789265548938","13.530496599515219"
"9","1.5","300","5","3","3","1","350","295","6.286666666666667","1.102722394691241","21.255570358580286"
"10","1.5","300","5","3","3","1","348","300","7.493333333333333","1.0443399303297802","13.673819312238988"
"9","1.5","300","5","3","3","1","351","295","6.326666666666667","1.0993224197024518","21.15489180583879"
"10","1.5","300","5","3","3","1","349","300","7.306666666666667","1.0568073486069107","13.573129840672562"
"9","1.5","300","5","3","3","1","352","296","6.293333333333333","1.094474369819734","21.024734601570653"
"10","1.5","300","5","3","3","1","350","300","7.206666666666667","1.0775682690326884","13.703481446235985"
"9","1.5","300","5","3","3","1","353","296","6.466666666666667","1.1077907583944684","21.00102199514399"
"10","1.5","300","5","3","3","1","351","300","7.1","1.0754925858190807","13.253540720043997"
