"BehaviorSpace results (NetLogo 5.3)"
"BusinessInvestor.nlogo"
"vary-vision-and-investors"
"02/18/2016 09:01:54:816 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","18","0","18"
"[run number]","failure-max","turtle-coloring-mode","vision-mode","failure-min","color-patches-by","num-investors","sense-radius","max-ticks","[step]","mean-wealth"
"1034","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","143477.282517741"
"1035","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","142269.92113164638"
"1036","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","161144.06842456045"
"1037","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","141817.66122122726"
"1038","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","123492.32824240313"
"1039","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","143460.5887383156"
"1040","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","146963.14888461918"
"1041","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","140190.67366399086"
"1042","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","139756.93999027705"
"1043","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","149059.97821326743"
"1044","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","136396.78574271195"
"1045","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","140769.4955799906"
"1046","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","132123.61338556424"
"1047","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","148584.5494990503"
"1049","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","139755.40299425757"
"1048","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","124541.69016688966"
"1050","0.1","""red""","""radius""","0.01","""exp utility""","40","1","25","24","163754.21390275474"
"1051","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","164326.47834388664"
"1053","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","147273.46121101"
"1052","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","148695.49788427007"
"1054","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","135536.16572766966"
"1055","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","162243.21101526928"
"1056","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","145264.08581722784"
"1058","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","153776.17487119485"
"1057","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","172440.76366171573"
"1059","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","163504.91979242032"
"1060","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","150182.2073583917"
"1061","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","162456.29765666262"
"1062","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","158034.64963741318"
"1063","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","160677.7393598762"
"1065","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","139867.3536022356"
"1064","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","157718.72712114485"
"1066","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","139356.13322036323"
"1067","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","165170.65661328484"
"1068","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","143705.99427626148"
"1069","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","143429.01452413804"
"1070","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","135421.11800479385"
"1072","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","149696.30752395815"
"1071","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","158474.97472153074"
"1073","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","158973.8100357571"
"1074","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","153320.1811172839"
"1075","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","142725.03694429"
"1076","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","150922.08961846956"
"1078","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","155994.28195020492"
"1077","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","166031.91766849515"
"1079","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","156530.54310150057"
"1080","0.1","""red""","""radius""","0.01","""exp utility""","40","2","25","24","125356.99694127089"
"1081","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","150672.03388520004"
"1082","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","152286.93553949357"
"1083","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","143245.1895189535"
"1084","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","155403.565380116"
"1086","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","176159.4681485601"
"1085","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","150633.83732797918"
"1087","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","146372.63907634566"
"1088","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","169593.56951849876"
"1090","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","152402.96770931012"
"1089","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","165047.8792021611"
"1091","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","151837.86037737198"
"1092","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","149508.628793374"
"1093","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","156960.1445385206"
"1094","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","178878.56494571973"
"1095","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","160718.32261125205"
"1097","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","175554.2914369206"
"1096","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","160017.2454179427"
"1098","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","196932.75095542576"
"1099","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","154390.5994103179"
"1100","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","171196.41008931713"
"1101","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","152005.9894651215"
"1102","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","158387.39539236907"
"1103","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","149933.06286996172"
"1104","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","151034.80352361014"
"1105","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","163944.59070149943"
"1106","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","162695.28609901218"
"1107","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","164412.04010951467"
"1108","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","167456.0455315812"
"1109","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","153448.00675506462"
"1110","0.1","""red""","""radius""","0.01","""exp utility""","40","3","25","24","143956.24567247904"
"1111","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","141335.2586265299"
"1112","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","176078.2000266198"
"1114","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","138347.9173347702"
"1113","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","159220.52265244885"
"1115","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","160506.48857444845"
"1116","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","178298.0436141463"
"1117","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","155108.4515062563"
"1118","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","146895.1954873319"
"1119","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","181614.05540868512"
"1120","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","160618.11891614186"
"1121","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","157192.75167603992"
"1122","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","181725.0441289845"
"1123","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","150720.10554245132"
"1124","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","161511.8853658464"
"1125","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","145653.8952118711"
"1126","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","159610.24318010535"
"1127","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","157353.57883230716"
"1128","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","158706.91117199243"
"1129","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","159769.64856783126"
"1130","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","166928.12005417983"
"1131","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","161802.11028603156"
"1132","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","152715.76413194597"
"1133","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","165708.92955332104"
"1134","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","155756.04118588244"
"1135","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","157265.52803912043"
"1136","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","182028.47788716716"
"1137","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","165120.4056737463"
"1138","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","160688.26782227817"
"1139","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","163308.64770030967"
"1140","0.1","""red""","""radius""","0.01","""exp utility""","40","4","25","24","138281.13020193702"
"1141","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","160045.7328151521"
"1142","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","164373.88114557747"
"1143","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","153044.47660684917"
"1144","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","151725.64309319013"
"1145","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","185523.41755025674"
"1146","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","148249.13669665763"
"1147","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","143495.78136260778"
"1149","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","174211.10231210405"
"1148","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","168355.4336347645"
"1150","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","167066.75193641693"
"1151","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","167811.6031229615"
"1152","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","165900.1562933654"
"1153","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","161957.53813942737"
"1154","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","167773.10047423467"
"1155","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","157215.54809304627"
"1156","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","132905.24412202096"
"1157","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","162375.46242288552"
"1158","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","169690.96656793257"
"1159","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","152971.45386657858"
"1160","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","162986.2122755421"
"1161","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","157620.08363376904"
"1162","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","157485.69987464574"
"1163","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","177024.96330721508"
"1164","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","155715.92052250382"
"1165","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","169109.62994258065"
"1166","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","146041.896115435"
"1167","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","164920.04216096082"
"1168","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","164133.3655782238"
"1169","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","161663.83204224944"
"1170","0.1","""red""","""radius""","0.01","""exp utility""","40","5","25","24","169957.36537210984"
